dataset_id,n,distribution,entropy,model_entropy,scipy_entropy,model_entropy_boot,scipy_entropy_boot,model_bias2,scipy_bias2,model_var,scipy_var
23,56,gamma,2.022489547729492,2.033017873764038,2.0460553,1.975597862402598,1.9510983,0.0021988301527964592,0.005096707,0.030988780076537603,0.016057657
24,152,logistic,2.455218553543091,2.3627514839172363,2.3302588,2.340804171562195,2.2795866,0.013090650804070337,0.0308466,0.015300031864914939,0.0076546404
25,42,chi_square,2.7744569778442383,2.8715174198150635,2.7155445,2.8667482852935793,2.6423628,0.008517685430708785,0.017448863,0.014620137857652177,0.009266219
26,27,rayleigh,0.5291756391525269,0.576579213142395,0.79527175,0.5611015756924947,0.71460956,0.001019265423954057,0.03438574,0.016342395886832468,0.016505396
27,204,exponential,0.3138704001903534,0.3025543689727783,0.4596524,0.327585548410813,0.4561308,0.00018810529070917628,0.020238021,0.007485083495220022,0.004637598
28,40,uniform,0.6055801510810852,0.5101729035377502,0.5904976,0.49375804464022316,0.5001852,0.012504183488871482,0.011108098,0.004610603664661635,0.005026203
29,86,exponential,0.0681927427649498,0.19117480516433716,0.23016435,0.16825976595282555,0.16897185,0.010013409129682863,0.010156428,0.005180348149619911,0.00830324
30,121,logistic,2.5519871711730957,2.6489388942718506,2.5958028,2.607138148943583,2.5208542,0.003041630349040806,0.0009692597,0.008004546298163419,0.00870535
31,279,normal,1.7630733251571655,1.6358624696731567,1.7213557,1.6342785795529684,1.697844,0.016588086495249853,0.0042548613,0.003848456882235007,0.0021772922
32,46,uniform,1.645514726638794,1.6443586349487305,1.6104884,1.615848974386851,1.5517808,0.0008800568566736619,0.008786045,0.0060191841299328365,0.00292554
33,252,cauchy,2.0553481578826904,2.7299463748931885,2.1949942,2.3289069692293802,2.0774298,0.07483442326541383,0.00048759766,0.16547225600429413,0.017840225
34,134,logistic,0.7132318615913391,0.5486552715301514,0.7037121,0.5400804102420806,0.6563784,0.02998142510435462,0.0032323175,0.010231578547901455,0.004442644
35,101,rayleigh,-0.531433641910553,-0.6483752131462097,-0.4253239,-0.6368983467419942,-0.45337826,0.011122803965183019,0.0060926424,0.004765143930501791,0.0031362998
36,176,lognormal,0.996281623840332,0.9039943814277649,1.0275518,0.8802507201830546,0.9718399,0.013463170603524394,0.0005973976,0.012455826969558296,0.0071091373
37,157,normal,1.1228138208389282,0.857548713684082,1.0528164,0.8500209351380666,1.0300215,0.07441595848900333,0.008610406,0.003129094472449642,0.0023766921
38,134,laplace,1.9121627807617188,1.9044264554977417,1.8592366,1.9300803343454997,1.8624336,0.0003210387264276633,0.002472996,0.0039041002572752686,0.003954149
39,116,gamma,2.354269504547119,2.4024713039398193,2.298535,2.3961939414342246,2.2321675,0.0017576584083008884,0.014908904,0.00444014727700461,0.0066002766
40,80,normal,1.2711397409439087,1.0520461797714233,1.2164208,1.013900089263916,1.1352165,0.06617223839644394,0.018475134,0.009750619399688864,0.007813497
41,113,inverse_gamma,0.9742475748062134,0.9007813334465027,1.0923078,0.9224076787630717,1.0806113,0.0026873748217637336,0.011313252,0.020187525478823607,0.011640766
42,12,uniform,1.7205414772033691,1.512035846710205,1.5212026,1.4343765497207641,-inf,0.0818903657211246,inf,0.033134871723605484,
43,74,chi_square,2.5914857387542725,2.758208990097046,2.690638,2.7410104274749756,2.5948815,0.022357632537023164,1.153143e-05,0.010301820096333358,0.010807013
44,41,normal,2.212550401687622,2.068767786026001,1.9468793,2.0139351884524026,1.8523036,0.0394480029284717,0.12977774,0.0355805643587512,0.010984307
45,102,lognormal,-0.003959362860769033,-0.3498048186302185,-0.14747195,-0.3533102701107661,-0.20685534,0.12204605639639605,0.04116678,0.008631506964891776,0.0050836424
46,204,gamma,2.3065898418426514,2.3144421577453613,2.1917505,2.2965353171030682,2.1651692,0.00010109346773888913,0.019999787,0.003044381284829695,0.0011610024
47,207,uniform,0.24101261794567108,0.22261881828308105,0.18223682,0.21823768417040507,0.16345583,0.0005186976084677527,0.0060150553,0.000388654516705525,0.00043793148
48,126,exponential,1.4030086994171143,1.1813859939575195,1.1711131,1.1400799095630645,1.1101687,0.06913154853411507,0.085755266,0.01199508442895889,0.006902339
49,20,uniform,0.5125822424888611,0.38631123304367065,0.403757,0.3227089665830135,0.26809472,0.036051860903218116,0.05977415,0.012674759188079287,0.012980769
50,25,chi_square,2.134035348892212,2.4764039516448975,2.2425807,2.4514219045639036,2.144235,0.10073422572113987,0.000104030754,0.02654736515621664,0.0233699
51,16,pareto,0.6040589213371277,1.146774411201477,0.9724382,0.9752419193585714,0.8744506,0.1377768180201871,0.073111676,0.06856347358532283,0.04697699
52,206,pareto,0.0947410985827446,0.09719110280275345,0.22113207,0.11702688311537107,0.20927618,0.0004966561922346534,0.013118286,0.007460143648600841,0.009991253
53,68,gamma,2.5735299587249756,2.686433792114258,2.5709147,2.6859347343444826,2.513459,0.012634833582071719,0.003608524,0.00997606626925896,0.0061673434
54,150,exponential,0.09581839293241501,-0.05183165520429611,-0.0040109763,-0.04081015611688296,-0.052705362,0.01866736041531642,0.022059303,0.013416545659797479,0.01035973
55,94,inverse_gamma,2.3724493980407715,2.155707836151123,2.2712748,2.1594273845354715,2.229665,0.04537837823785223,0.020387372,0.03102259203651185,0.02088351
56,14,cauchy,2.6032533645629883,3.347580671310425,3.694722,2.846889877319336,-inf,0.05935875034807391,inf,0.2607026184146997,
57,110,exponential,0.785925567150116,0.4165530204772949,0.63268644,0.39014716545740763,0.58668065,0.1566405432464348,0.039698537,0.008408782895301416,0.009633723
58,63,pareto,-0.13254274427890778,-0.2658335566520691,0.053990066,-0.2541759334504604,0.0050583957,0.01479463270804271,0.018934073,0.03463136644358327,0.018997077
59,68,chi_square,2.7873737812042236,2.9425642490386963,2.8221974,2.929267183939616,2.7536056,0.020133737739828204,0.0011402898,0.009857236131922995,0.013684152
60,197,gamma,0.5711122751235962,0.4104878902435303,0.5376645,0.4058888455231984,0.5007595,0.027298781688917598,0.004949515,0.006306469476079259,0.0034422146
61,31,lognormal,0.15652808547019958,-0.38501808047294617,-0.20120066,-0.38044428601861,-0.2740575,0.28833932774231613,0.18540396,0.013227088729088975,0.0076157534
62,22,laplace,1.9432991743087769,2.3357396125793457,2.3904023,2.2935654640197756,2.2746394,0.12268647370790928,0.109786324,0.04271894082167914,0.033471175
63,108,logistic,2.609454393386841,2.5097358226776123,2.4882755,2.4871585528055826,2.4369724,0.01495627262347652,0.029750045,0.003547948063214537,0.003525261
64,12,logistic,1.8783657550811768,1.7106109857559204,1.8477854,1.567715307076772,-inf,0.0965037008453374,inf,0.10134727799378718,
65,88,cauchy,3.103111505508423,3.4172768592834473,3.206578,3.3081825335820514,3.0972006,0.042054126555174945,3.4938425e-05,0.01814224262511244,0.018460372
66,65,inverse_gamma,0.5620509386062622,0.7420772314071655,0.57871217,0.7270695070425669,0.52249664,0.027231127928767376,0.0015645425,0.033087519034858584,0.02538702
67,23,pareto,1.261023759841919,0.799525797367096,1.0407604,0.7693854212760926,0.93942624,0.24170825594776613,0.10342497,0.03474825792579011,0.023455035
68,168,laplace,1.4494560956954956,1.35943603515625,1.4320414,1.3144954363505046,1.3737682,0.018214379570834712,0.005728656,0.013904371649321406,0.00822099
69,104,uniform,0.9218551516532898,0.7651815414428711,0.89916956,0.754275365670522,0.8579373,0.028082984670030255,0.0040854947,0.002443240475288143,0.0007013033
70,144,rayleigh,1.6118991374969482,1.7095227241516113,1.8001069,1.6631876627604167,1.7550188,0.0026305128237014462,0.020483246,0.012132362714288863,0.0027074867
71,77,cauchy,3.386951446533203,3.6023170948028564,3.6989615,3.5419522523880005,3.5905523,0.024025249815636585,0.04145332,0.005988914931002872,0.021424133
72,29,logistic,2.2044296264648438,2.2272098064422607,2.058439,2.193302043279012,1.9781641,0.00012382310755760514,0.0511961,0.020660812035636817,0.0116587
73,138,lognormal,-0.2691173553466797,-0.5005125403404236,-0.30713966,-0.5075916002194086,-0.3486975,0.056869965467618286,0.0063330014,0.0053242554422407015,0.0038121303
74,174,inverse_gamma,-0.6766537427902222,-0.9080315232276917,-0.67869776,-0.8997708261013031,-0.7066079,0.04978123286524383,0.00089725025,0.005244625313931728,0.004253375
75,35,laplace,2.1757514476776123,2.4706990718841553,2.332696,2.390762762228648,2.2390795,0.04622986538496433,0.004010439,0.031831834341943935,0.021091513
76,153,laplace,1.917425274848938,1.9962526559829712,1.9241214,1.948557404677073,1.8596774,0.0009692095076358572,0.003334813,0.007526909918899758,0.007539315
77,25,chi_square,2.2230186462402344,2.1678714752197266,2.0512838,2.02377556959788,1.9149476,0.03969780358991107,0.09490775,0.05258123260745619,0.017055774
78,13,cauchy,3.1028892993927,3.5736491680145264,3.6511989,3.324973209698995,3.405193,0.049321263216934405,0.091387585,0.10433375646913676,0.2399214
79,20,pareto,-0.4036649763584137,-0.5355678200721741,-0.22728714,-0.46084637170036635,-inf,0.003269711973252685,inf,0.1551498663276978,
80,229,lognormal,0.9263539910316467,0.7909647226333618,0.93606526,0.7891182720661163,0.9084899,0.01883364255998605,0.00031912635,0.0024313961829418793,0.002773829
81,262,normal,2.337735891342163,2.32297420501709,2.3237236,2.3088685274124146,2.3001237,0.0008333247002525468,0.0014146776,0.0018729957935714008,0.0010945884
82,20,lognormal,1.5814216136932373,1.7759580612182617,1.5787215,1.4767501910527547,1.3105823,0.010956106717582527,0.073353946,0.1827431860393242,0.09525266
83,154,inverse_gamma,0.3812852203845978,0.2835553288459778,0.37044838,0.2610602724055449,0.31943816,0.014454038116565968,0.003825059,0.009158687154190803,0.007917537
84,15,lognormal,0.8234297633171082,0.8894757628440857,1.1777817,0.8701146999994914,1.0041255,0.002179483313038135,0.03265094,0.02453712336200718,0.05476835
85,18,chi_square,2.7856481075286865,3.120433807373047,2.7245734,3.135646613438924,2.5529225,0.12249895413939857,0.054161213,0.026272946180713963,0.019218829
86,26,logistic,2.4565279483795166,2.4181244373321533,2.300473,2.3305947105089824,2.1903923,0.015859180400556557,0.07082821,0.02444725578059365,0.020050485
87,40,laplace,1.1986312866210938,0.9629359841346741,1.1557635,0.9561160186926524,1.072902,0.0588136551784037,0.015807863,0.03224232250400629,0.02449318
88,120,pareto,-0.25121328234672546,-0.5236679911613464,-0.35885277,-0.5249050517876943,-0.42482916,0.07490718465972845,0.030142471,0.003089454813080634,0.009802941
89,27,uniform,1.991212248802185,1.906579852104187,1.9775894,1.8469427148501079,1.8475085,0.020813698426749554,0.020650754,0.011917186821262441,0.009854356
90,24,inverse_gamma,0.031468626111745834,-0.30031025409698486,-0.13491443,-0.36828245768944423,-0.27832934,0.15980092900022608,0.09597478,0.043027188069146204,0.036734387
91,44,lognormal,0.3826115131378174,0.34329479932785034,0.40233096,0.34035044188300767,0.3510893,0.0017859981436041037,0.00099365,0.020250294392868195,0.013032111
92,70,inverse_gamma,1.1233607530593872,1.115742802619934,1.0229558,1.076616742213567,0.9689236,0.002185002549954151,0.023850825,0.03674016452954246,0.018855963
93,240,pareto,-0.22428147494792938,-0.47610118985176086,-0.2640225,-0.4862739702065786,-0.32676584,0.06864006757185333,0.010503044,0.002478218307100657,0.0070087523
94,11,cauchy,3.485260009765625,3.2629618644714355,3.4599159,3.1040742953618365,3.147556,0.14530254886552657,0.11404395,0.06752334096518736,0.19996686
95,133,uniform,1.0382670164108276,0.9144750237464905,1.0294355,0.9059780796368917,0.9876039,0.01750036279277842,0.002566751,0.001230890616433066,0.0007218609
96,91,cauchy,3.5170485973358154,3.651573896408081,4.401154,3.638901702562968,4.181765,0.014848179253499509,0.441848,0.0017092433356518516,0.10245457
97,48,rayleigh,1.5987406969070435,1.605806589126587,1.7652779,1.5665195306142172,1.683605,0.0010382035572699612,0.0072019426,0.020366332792036642,0.011663319
98,29,lognormal,1.7957578897476196,2.043980836868286,1.8653735,2.0003591259320577,1.8159592,0.0418616658482002,0.00040809356,0.03863013442665389,0.024407221
99,13,inverse_gamma,0.517589271068573,0.22686290740966797,0.34568897,0.22942973226308822,0.24090216,0.08303591980458969,0.07655576,0.01223969218537809,0.040630993
100,31,laplace,2.2160394191741943,2.4903676509857178,2.3075614,2.4568591356277465,2.2337449,0.05799413583276926,0.00031348263,0.020252339357752096,0.012483434
101,14,rayleigh,1.7084636688232422,1.5833083391189575,1.6276354,1.489750236272812,1.448324,0.04783556557799162,0.06767266,0.0357818362918481,0.03283574
102,16,exponential,0.7157013416290283,0.47894299030303955,0.63448083,0.291307275245587,0.40375346,0.18011032358147278,0.09731148,0.1057748880998075,0.12108175
103,64,pareto,1.1726150512695312,0.9756014943122864,1.081068,0.8915900607903798,0.9908277,0.07897504527380714,0.033046648,0.04267582090624569,0.016999729
104,102,logistic,1.6856815814971924,1.6900534629821777,1.7030506,1.6073875745137534,1.6404743,0.006129951529522799,0.0020436966,0.03456760197041617,0.009971414
105,78,uniform,1.805234432220459,1.7744529247283936,1.716214,1.7274157722791037,1.6461835,0.006055743835068294,0.025297202,0.0067379034283056504,0.0029482443
106,17,normal,1.4518368244171143,1.503688097000122,1.5195725,1.2865690529346465,1.2551098,0.027313436290781177,0.038701527,0.10001530484746683,0.09033381
107,68,lognormal,1.0349725484848022,0.8025677800178528,0.82226044,0.7651532689730326,0.75716054,0.07280244359625047,0.07717951,0.0053026103055286294,0.0075491313
108,11,gamma,2.5903115272521973,2.7892563343048096,2.4287488,2.7007754882176718,-inf,0.012202286672181876,inf,0.035918160470216974,
109,105,pareto,0.34504660964012146,0.14645248651504517,0.37993675,0.15352746173739434,0.33647352,0.03667958401338666,7.349779e-05,0.009806964534035005,0.008494687
110,106,gamma,0.726002037525177,0.8028774261474609,0.85592884,0.7757032175858816,0.8117538,0.0024702072994265767,0.0073533664,0.013189264829674762,0.00972085
111,73,rayleigh,1.7139180898666382,2.2055559158325195,2.1078753,2.176579729715983,2.037155,0.21405579298808486,0.10448205,0.010946138783849556,0.005540225
112,14,gamma,1.9895411729812622,1.6473817825317383,1.6717728,1.547703206539154,-inf,0.1952207885896975,inf,0.09848429768940718,
113,142,normal,1.2150479555130005,0.9911778569221497,1.207055,0.9628691713015238,1.1691839,0.0635941392063785,0.0021035161,0.00845505483079519,0.0029544318
114,11,gamma,1.3623443841934204,0.608260989189148,0.691002,0.5014566493531069,0.4269169,0.741127691998486,0.87502456,0.12120682768099206,0.15857235
115,226,uniform,1.7344855070114136,1.63418447971344,1.7207313,1.6355161150296529,1.6946257,0.009794940549239397,0.0015888014,0.00037439805188217045,0.00041916643
116,73,pareto,1.0992175340652466,0.8325231075286865,1.0337123,0.7383806069691976,0.92414945,0.13020328795611935,0.030648833,0.031658105412966826,0.01795919
117,44,lognormal,1.567370891571045,1.4866968393325806,1.4750943,1.4615851362546286,1.4280366,0.011190626027864704,0.019414052,0.018398906573512556,0.0035204845
118,79,uniform,2.1680474281311035,2.166091203689575,2.1386905,2.144571034113566,2.088566,0.0005511410760666619,0.006317287,0.0027957319361907036,0.0013660333
119,89,uniform,1.5269571542739868,1.489309549331665,1.507305,1.4872385303179423,1.4652641,0.0015775690889616744,0.0038060353,0.001452568208348721,0.00062600116
120,24,laplace,1.855705976486206,1.5462738275527954,1.5621268,1.3271574517091116,1.3619196,0.2793635430440428,0.24382494,0.08324463686196677,0.058450587
121,10,inverse_gamma,2.7987053394317627,2.7216267585754395,2.9212136,2.6934387564659117,-inf,0.011081053489306393,inf,0.11233741170542386,
122,18,uniform,1.860041856765747,1.6380889415740967,1.640242,1.591191005706787,1.4827656,0.07228078011512709,0.14233741,0.008955634712696869,0.021351257
123,41,exponential,1.5869977474212646,1.6585873365402222,1.6836439,1.6552828232447305,1.6313986,0.004662851580216484,0.001971432,0.028428743164539513,0.026643403
124,215,exponential,0.8441261649131775,0.8555279970169067,0.90483826,0.8833514849344889,0.9140558,0.0015386257307742934,0.0048901574,0.010700518746141165,0.004502258
125,64,logistic,2.6536056995391846,2.5176119804382324,2.495098,2.4979082425435384,2.4441097,0.024241698114911094,0.043888584,0.005823243357738697,0.0032607086
126,13,rayleigh,-0.739361047744751,-1.0758875608444214,-0.9485346,-1.0333817631006241,-1.121473,0.08644818105837938,0.1460095,0.07087437403621713,0.14221972
127,81,pareto,0.8354572653770447,0.9277549386024475,0.9494132,0.9453650335470836,0.9245814,0.012079717504119014,0.007943113,0.018157393298326593,0.008923119
128,65,chi_square,2.689356803894043,2.8850386142730713,2.711746,2.9039475599924724,2.6762073,0.046049192602895646,0.00017290935,0.007974072969529719,0.0033538064
129,62,gamma,2.1233909130096436,1.9266804456710815,1.9209971,1.9576517264048259,1.8923799,0.027469477976426578,0.0533661,0.027804049175469397,0.017136859
130,20,laplace,2.062450647354126,1.7330361604690552,1.7587788,1.701446489493052,1.671786,0.13032400199298314,0.1526189,0.034234279860154475,0.0095155155
131,69,uniform,1.688329815864563,1.6313778162002563,1.6307344,1.6196937680244445,1.5968105,0.004710907063111029,0.008375793,0.0021149553685227817,0.0014023742
132,293,pareto,0.2982945442199707,0.29743051528930664,0.47302544,0.2918577710787455,0.44807014,4.1432048471598194e-05,0.02243273,0.0014605564519526916,0.0024369382
133,90,inverse_gamma,1.0354821681976318,0.8996713757514954,0.8964747,0.8309442202250162,0.82093406,0.041835772160848404,0.04603089,0.027793302883848583,0.01713731
134,65,laplace,1.9767333269119263,2.0679233074188232,1.9040931,2.0311653931935627,1.8534623,0.0029628498396884625,0.015195737,0.02634159328887329,0.020318704
135,84,laplace,2.3052589893341064,2.1129636764526367,2.1432133,2.065149696667989,2.0759933,0.05765247242462325,0.05256276,0.006271256847717584,0.006293162
136,40,cauchy,1.93855619430542,2.2220306396484375,2.3188899,2.1841012597084046,2.268316,0.060292379143756035,0.10874155,0.08931982072609813,0.03329708
137,62,lognormal,1.1719721555709839,1.0605206489562988,1.0951425,1.1019784847895304,1.0859267,0.004899113949462492,0.0074038287,0.039082252679573756,0.02388834
138,62,gamma,2.3672871589660645,2.377931833267212,2.2752197,2.3075390497843427,2.1904922,0.0035698365507909487,0.031256475,0.0255072402864241,0.012822312
139,81,chi_square,2.7210733890533447,2.8055999279022217,2.7004418,2.783030390739441,2.6490426,0.0038386700579309263,0.0051884335,0.005965409276676799,0.0050542257
140,270,normal,2.2577567100524902,2.2293050289154053,2.2350063,2.220083713531494,2.1989043,0.0014192546668709838,0.003463609,0.0007048775018840084,0.0011314838
141,13,uniform,2.1019318103790283,2.1833932399749756,2.1316419,2.130663998921712,2.0113082,0.0008255386584523354,0.00821264,0.03060325587965824,0.016402531
142,52,pareto,1.278767704963684,1.4233840703964233,1.5432723,1.3806512316068014,1.3879659,0.01038025300123879,0.01192425,0.10104108969816442,0.07178584
143,33,logistic,1.9136109352111816,1.8390003442764282,1.8877718,1.7536314527193706,1.7786331,0.025593434818347676,0.01821901,0.0456505074237906,0.02873573
144,159,uniform,1.0711206197738647,0.9756659865379333,1.0464559,0.9722510516643524,1.0219737,0.009775191498161494,0.0024154168,0.0007653432290733876,0.00032676736
145,21,cauchy,3.2566187381744385,3.11885929107666,3.2231104,2.8517321507136026,2.8985748,0.16393314870568107,0.12819543,0.1871393000704517,0.18847665
146,283,exponential,2.1170458793640137,2.2300331592559814,2.139337,2.2505143721898397,2.1434834,0.017813838577197583,0.0006989425,0.0023942207288567686,0.0013228612
147,23,laplace,1.645090937614441,1.3255358934402466,1.3716727,1.180572690566381,1.1822971,0.2157772018406025,0.21417813,0.07351543203374183,0.06043576
148,15,cauchy,2.833333969116211,3.0891964435577393,3.1987045,2.808910071849823,2.8869698,0.0005965267576790723,0.0028768028,0.12351415745430619,0.15409698
149,168,lognormal,1.9946537017822266,2.001497983932495,2.0067077,1.9820508440335591,1.9621885,0.00015883202343314664,0.0010539904,0.01864001580299324,0.010561492
150,11,chi_square,2.5689220428466797,2.5594301223754883,2.2162592,2.3906872312227887,-inf,0.03176764807460391,inf,0.184674721167084,
151,22,lognormal,1.5856651067733765,2.031479835510254,2.063407,1.9887252966562907,1.918068,0.1624575166684509,0.110491715,0.05205634508208062,0.07284598
152,35,logistic,1.5232760906219482,1.3036538362503052,1.4341062,1.2615695357322694,1.3329276,0.0684903208722245,0.036232553,0.029002862509041823,0.018620955
153,183,pareto,2.2987658977508545,2.4098904132843018,2.5636244,2.440864006678263,2.5712335,0.02019187256074571,0.0742386,0.012588069811599524,0.016516777
154,13,normal,1.0356426239013672,0.41951245069503784,0.77628934,0.4051721898217996,0.5990346,0.3974929682484784,0.19062656,0.05560782950054037,0.08316635
155,12,inverse_gamma,2.4029617309570312,2.3417720794677734,2.6579478,2.2414811392625174,-inf,0.02607598149401031,inf,0.4297034922321462,
156,15,uniform,2.019991159439087,1.771470546722412,1.8065472,1.6952038685480753,1.6885626,0.10548678432432262,0.10984487,0.022009477651628546,0.021987079
157,28,uniform,1.6665221452713013,1.5265053510665894,1.5582716,1.5069715857505799,1.4662374,0.02545638104337526,0.04011397,0.005969427626154649,0.009461678
158,17,lognormal,0.08880835771560669,-0.295879989862442,-0.11091047,-0.3293009579181671,-0.31230107,0.17481539981974267,0.16088878,0.02737943201416626,0.027609153
159,12,normal,1.7331284284591675,1.712701678276062,1.6313783,1.7042655011018117,-inf,0.0008330685756359943,inf,0.0741547619645193,
160,185,pareto,0.3320494592189789,-0.016764633357524872,0.30203807,-0.0033003260691960652,0.28402606,0.11245947849282503,0.0023062471,0.016875197417620214,0.010295068
161,245,cauchy,3.1892263889312744,3.5696330070495605,3.5700943,3.5394253810246785,3.456459,0.12263933406323611,0.07141329,0.005322459424513618,0.015352719
162,18,chi_square,2.7076473236083984,3.0949013233184814,2.8289433,3.079350550969442,2.6963754,0.13816328923061555,0.00012705693,0.017769021796021255,0.04030868
163,15,cauchy,2.0332283973693848,3.033500909805298,2.8684855,2.6944477438926695,2.476268,0.4372110242166797,0.19628413,0.2720341021353489,0.24927393
164,117,normal,1.734228253364563,1.6051825284957886,1.6742753,1.5762186487515768,1.6217055,0.024967035149952226,0.012661363,0.00554949897123576,0.0033045423
165,78,chi_square,2.343630313873291,2.463674783706665,2.2849593,2.4359967629114787,2.234748,0.008531560907924124,0.011855383,0.012694807688306215,0.006558037
166,10,exponential,0.8701004385948181,0.4599798321723938,0.84848595,0.3770306097964446,-inf,0.24311785607125738,inf,0.0327314591933714,
167,101,logistic,2.1789839267730713,2.061333656311035,2.0436885,2.028361757596334,1.9968228,0.022687037847505677,0.033182662,0.00884192813292404,0.0071593453
168,45,chi_square,2.801159620285034,2.8888607025146484,2.6777005,2.897493855158488,2.591059,0.009280284808653746,0.044142283,0.006252844502026973,0.010580886
169,75,chi_square,2.4755797386169434,2.5136008262634277,2.3394353,2.4522563060124716,2.2589166,0.0005439825084553374,0.04694291,0.016215109490332922,0.0055595515
170,14,pareto,0.9917649626731873,0.4013834595680237,0.6909779,0.36840872317552564,0.49888256,0.3885730013206661,0.24293306,0.0799885267605731,0.07962162
171,60,uniform,1.0943312644958496,0.849111020565033,0.96517366,0.8191447416941325,0.91484773,0.07572762233169995,0.03221434,0.008989457359236026,0.004608011
172,13,pareto,0.10894671082496643,0.617514431476593,0.68415225,0.592346691340208,0.4510923,0.23367554116213593,0.117063604,0.21717714104622274,0.35030654
173,18,inverse_gamma,2.095928907394409,1.4202214479446411,1.4389033,1.3120860735575357,1.252186,0.6144095881574204,0.7119022,0.1771946852665081,0.11727325
174,40,cauchy,3.030871629714966,3.5399575233459473,3.429198,3.3843989928563434,3.304825,0.12498159648969544,0.07505049,0.04204909410026662,0.059124924
175,18,logistic,2.155243158340454,1.5690115690231323,1.5959743,1.484023739894231,-inf,0.45053550769928585,inf,0.042596122708563194,
176,21,logistic,2.043635368347168,1.890832543373108,1.8302567,1.6865414798259735,1.5305365,0.12751604521918727,0.2632704,0.1682785793279273,0.10746567
177,153,pareto,0.01025872491300106,-0.12114261835813522,-0.040125154,-0.12546672448515891,-0.073703185,0.018421397614332483,0.0070496025,0.004923428679788146,0.010449524
178,73,lognormal,1.788076400756836,1.5930191278457642,1.7061203,1.5687451144059499,1.6406596,0.04810621317233438,0.021731721,0.04561292337485422,0.022557717
179,12,laplace,1.3530701398849487,0.633119523525238,0.73369664,0.5389881374935309,-inf,0.6627295066176204,inf,0.04142128215171724,
